12      3.860335
16      3.350913
20      2.51949
24      2.151509
28      1.730488
32      1.547237
36      1.539283
40      1.242702
44      1.265305
48      1.157298
52      1.133324
56      1.110629
60      1.027114
64      0.996101
68      0.882261
72      0.729567
76      0.895826
80      0.961746
