12    0.4779
16    0.537103
20    0.39159
24    0.341996
28    0.297803
32    0.29197
36    0.272836
40    0.2445
44    0.238147
48    0.232589
52    0.238034
56    0.193377
60    0.18965
64    0.185784
68    0.195149
72    0.166421
76    0.182622
80    0.191617
